file_name,id,project_name,github_repo_url,hash_commit,code_smell,severity
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/art/auto/_Painting.java,50,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/art/oneway/Gallery.java,58,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/art/oneway/Painting.java,21,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/art/oneway/auto/_Artist.java,17,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/art/oneway/auto/_Gallery.java,128,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/art/oneway/auto/_Painting.java,52,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/cayenne/testdo/embeddable/Embeddable1.java,666,apache/cayenne,https://github.com/apache/cayenne,4c799927d0e9e0ec71ab489b956550f4657ac47e,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/IdMapToMany.java,2593,apache/cayenne,https://github.com/apache/cayenne,b10df4c8a9d14751d2f8ef7688f12d13c1f2baf1,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.4-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/IdMapToManyTarget.java,2586,apache/cayenne,https://github.com/apache/cayenne,b10df4c8a9d14751d2f8ef7688f12d13c1f2baf1,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/project/ApplicationUpgradeHandler.java,77,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/tools/CayenneGenerator.java,512,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/xml/SerializableEntity.java,80,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/classes/org/apache/cayenne/testdo/relationship/IdMapToMany.java,2599,apache/cayenne,https://github.com/apache/cayenne,b10df4c8a9d14751d2f8ef7688f12d13c1f2baf1,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/classes/org/apache/cayenne/testdo/relationship/IdMapToManyTarget.java,2610,apache/cayenne,https://github.com/apache/cayenne,b10df4c8a9d14751d2f8ef7688f12d13c1f2baf1,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArraysEntity.java,455,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArtDataObject.java,439,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArtDataObject.java,440,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArtGroup.java,464,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArtistAssets.java,505,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArtistExhibit.java,463,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ArtistPaintingCounts.java,504,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BigDecimalEntity.java,495,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BigIntegerEntity.java,452,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BinaryPKTest1.java,487,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BinaryPKTest2.java,457,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BitNumberTestEntity.java,447,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BitTestEntity.java,441,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BlobTestEntity.java,460,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/BooleanTestEntity.java,456,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CalendarEntity.java,499,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CharFkTestEntity.java,493,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CharPkTestEntity.java,497,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CharacterEntity.java,461,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ClobTestEntity.java,483,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CompoundFkTestEntity.java,450,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CompoundPainting.java,498,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/CompoundPkTestEntity.java,484,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/DateTestEntity.java,458,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/DecimalPKTest1.java,446,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/DecimalPKTestEntity.java,485,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/Exhibit.java,482,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ExtendedTypeEntity.java,2635,apache/cayenne,https://github.com/apache/cayenne,64c4f4fbe4988d659e6b5cbc7d71cfae20dd022b,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/Gallery.java,517,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedColumnCompKey.java,459,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedColumnCompMaster.java,451,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedColumnDep.java,489,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedColumnTest2.java,491,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/GeneratedColumnTestEntity.java,492,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/LongEntity.java,448,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/MeaningfulGeneratedColumnTestEntity.java,486,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/MeaningfulPKDep.java,481,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/MeaningfulPKTest1.java,496,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/MixedPersistenceStrategy2.java,442,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/NoPkTestEntity.java,488,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/Painting.java,453,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/Painting1.java,462,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/PaintingInfo.java,490,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/PrimitivesTestEntity.java,2634,apache/cayenne,https://github.com/apache/cayenne,c35c90d6a34d1fe9df92cffeb8b21ecaa584b892,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ROArtist.java,449,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/ROPainting.java,494,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/RWCompoundPainting.java,465,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/SmallintTestEntity.java,445,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/SubPainting.java,443,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/TinyintTestEntity.java,444,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_CompoundPainting.java,476,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_CompoundPainting.java,477,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_DecimalPKTest1.java,432,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_DecimalPKTest1.java,433,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Exhibit.java,434,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Exhibit.java,475,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Gallery.java,357,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Gallery.java,358,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_MeaningfulPKDep.java,467,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_MeaningfulPKDep.java,503,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_MeaningfulPKTest1.java,435,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_MeaningfulPKTest1.java,480,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Painting.java,563,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Painting.java,564,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Painting1.java,478,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_Painting1.java,479,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_PaintingInfo.java,437,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_PaintingInfo.java,436,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROArtist.java,430,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROArtist.java,471,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROPainting.java,474,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_ROPainting.java,431,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_RWCompoundPainting.java,473,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_RWCompoundPainting.java,472,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_SubPainting.java,502,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Refused parent bequest,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/art/auto/_SubPainting.java,501,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Speculative generality,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/types/InnerEnumHolder.java,500,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db1/CrossdbM1E1.java,438,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db2/CrossdbM2E1.java,423,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/db2/CrossdbM2E2.java,422,apache/cayenne,https://github.com/apache/cayenne,fc186f50392bf8c804b1d314971c92efa5f52fc3,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/embeddable/EmbedEntity1.java,670,apache/cayenne,https://github.com/apache/cayenne,4c799927d0e9e0ec71ab489b956550f4657ac47e,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/embeddable/Embeddable1.java,671,apache/cayenne,https://github.com/apache/cayenne,4c799927d0e9e0ec71ab489b956550f4657ac47e,Lazy class,MAJOR
Apache_Cayenne:framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/AbstractAddress.java,2638,apache/cayenne,https://github.com/apache/cayenne,2175203abe49692ee16fb151a8a4bc6dcd543f05,Lazy class,MAJOR
